Scoring Function,Distance Cutoff,Fold,RMSE,PEARSON
ECIF::LD-GBT,13.0,4,1.2302246952115925,0.7084836689327779
ECIF::LD-GBT,13.0,5,1.3073215672658791,0.734637360312937
ECIF::LD-GBT,13.0,6,1.310050693458339,0.7017068172996899
ECIF::LD-GBT,13.0,7,1.2872406557244924,0.7542346626994354
ECIF::LD-GBT,13.0,8,1.2837043042117393,0.7172713551179686
ECIF::LD-GBT,13.0,9,1.283042256797662,0.6686369495714015
ECIF::LD-GBT,13.0,Test,1.188166307517042,0.8568215042492178
ECIF::LD-GBT,13.5,0,1.5251100225901193,0.6646117392558837
ECIF::LD-GBT,13.5,1,1.3155004109695274,0.7085434953495665
ECIF::LD-GBT,13.5,2,1.3512204594544008,0.7052556822654926
ECIF::LD-GBT,13.5,3,1.3335623134570038,0.7028133615222206
ECIF::LD-GBT,13.5,4,1.2189202280397746,0.7148847319256451
ECIF::LD-GBT,13.5,5,1.3224699370900879,0.7272982639354304
ECIF::LD-GBT,13.5,6,1.3116800218789169,0.7008059895759714
ECIF::LD-GBT,13.5,7,1.2904351210018792,0.7528130271035949
ECIF::LD-GBT,13.5,8,1.2929216944066733,0.7123768485354224
ECIF::LD-GBT,13.5,9,1.2932977283392313,0.6619674404414955
ECIF::LD-GBT,13.5,Test,1.1945982121420389,0.8576738631832278
ECIF::LD-GBT,14.0,0,1.5275557256981227,0.6632622028621811
ECIF::LD-GBT,14.0,1,1.31627001812702,0.7081320951431399
ECIF::LD-GBT,14.0,2,1.357614176359356,0.7018673472206085
ECIF::LD-GBT,14.0,3,1.3345945106348909,0.7022556031734823
ECIF::LD-GBT,14.0,4,1.2145433098792284,0.7173320440008228
ECIF::LD-GBT,14.0,5,1.3187938661783831,0.7290938282709644
ECIF::LD-GBT,14.0,6,1.3082731250341817,0.7026870126424928
ECIF::LD-GBT,14.0,7,1.2981162755561606,0.7493691351477451
ECIF::LD-GBT,14.0,8,1.2862407680784869,0.7159312969178441
ECIF::LD-GBT,14.0,9,1.298391552745176,0.6586096998340729
ECIF::LD-GBT,14.0,Test,1.1871399207075743,0.8577693056301267
ECIF::LD-GBT,14.5,0,1.5247194754798925,0.6648267891279621
ECIF::LD-GBT,14.5,1,1.3200164265962593,0.706122549268372
ECIF::LD-GBT,14.5,2,1.343877485901526,0.7091075209423381
ECIF::LD-GBT,14.5,3,1.3310451942745865,0.7041698553152445
ECIF::LD-GBT,14.5,4,1.2113315470534043,0.7191169957341591
ECIF::LD-GBT,14.5,5,1.3228276190589399,0.727123051482329
ECIF::LD-GBT,14.5,6,1.3119251003551486,0.7006702927300854
ECIF::LD-GBT,14.5,7,1.3042104858142962,0.7466108300195317
ECIF::LD-GBT,14.5,8,1.272631382016283,0.7230615873157188
ECIF::LD-GBT,14.5,9,1.2929890680309744,0.6621699327074925
ECIF::LD-GBT,14.5,Test,1.198959897740432,0.8558903466879689
ECIF::LD-GBT,15.0,0,1.5308804864997732,0.6614197062940151
ECIF::LD-GBT,15.0,1,1.329014160656817,0.7012491822735262
ECIF::LD-GBT,15.0,2,1.3484991019059285,0.7066880989660987
ECIF::LD-GBT,15.0,3,1.3386003124638608,0.7000827170244672
ECIF::LD-GBT,15.0,4,1.2114101807813522,0.7190734039705797
ECIF::LD-GBT,15.0,5,1.3305323568761276,0.7233269755506891
ECIF::LD-GBT,15.0,6,1.317208465786559,0.6977323526957654
ECIF::LD-GBT,15.0,7,1.3025573479820671,0.7473613421785188
ECIF::LD-GBT,15.0,8,1.276015532977366,0.7213021996114591
ECIF::LD-GBT,15.0,9,1.2946920294753703,0.6610513525624467
ECIF::LD-GBT,15.0,Test,1.212606097905371,0.8521921627405608
