0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2y5g,0,37,6,0,0,2,4,0,3,0,8,1,0,0,0,1,0,2,0,15,3,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0
2y5h,0,29,5,0,0,1,3,0,3,0,8,1,0,0,1,2,0,2,0,14,2,0,0,1,4,0,1,0,1,0,0,0,0,1,0,0
2y6s,0,50,0,0,0,7,25,0,0,0,6,0,0,0,0,3,0,0,0,25,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0
2y71,0,24,0,0,0,0,28,0,4,0,7,0,0,0,0,11,0,0,0,15,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0
2y76,0,24,0,0,0,0,24,0,4,0,8,0,0,0,0,12,0,0,0,12,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0
2y77,0,18,0,0,0,0,28,0,1,0,9,0,0,0,0,12,0,0,0,4,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0
2y7i,0,15,0,0,0,19,15,0,0,0,5,0,0,0,0,6,0,0,0,14,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0
2y7k,0,26,0,0,0,0,11,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2y7p,0,20,0,0,0,0,9,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2y7w,0,18,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2y7x,0,47,7,3,0,0,6,0,0,0,8,1,0,0,0,4,0,1,0,23,3,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0
2y7z,0,42,7,0,0,0,5,0,0,0,6,1,0,0,0,2,0,0,0,23,3,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0
2y80,0,46,7,0,0,0,5,0,0,0,6,1,0,0,0,3,0,0,0,24,3,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0
2y81,0,41,8,5,0,0,6,0,0,0,7,1,0,0,0,2,0,1,0,23,3,1,0,2,2,0,0,0,1,0,0,0,0,1,0,0
2y82,0,39,7,3,0,3,5,0,0,0,7,1,0,0,0,3,0,1,0,27,3,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0
2y8c,0,28,0,0,0,3,9,0,0,0,5,0,0,0,1,2,0,0,0,11,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
2y8l,0,17,0,0,0,15,25,2,0,0,2,0,0,0,1,10,2,0,0,10,0,0,0,4,13,2,0,0,0,0,0,0,0,0,0,0
2y8o,0,18,0,0,0,5,9,0,0,0,5,0,0,0,1,3,0,0,0,19,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0
2y8q,0,15,0,0,0,15,26,2,0,0,2,0,0,0,2,9,2,0,0,8,0,0,0,4,11,2,0,0,0,0,0,0,0,0,0,0
2y9g,0,15,0,0,0,0,15,0,0,0,6,0,0,0,0,6,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2y9q,0,24,0,0,0,13,5,0,2,0,6,0,0,0,2,2,0,1,0,28,0,0,0,17,4,0,1,0,1,0,0,0,0,1,0,0
2ya6,0,12,0,0,0,1,21,0,0,0,6,0,0,0,0,10,0,0,0,17,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0
2ya7,0,14,0,0,0,10,14,0,0,0,6,0,0,0,1,9,0,0,0,17,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0
2ya8,0,13,0,0,0,3,9,0,0,0,5,0,0,0,1,8,0,0,0,16,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
2yay,0,25,0,0,0,4,37,2,0,0,8,0,0,0,2,19,4,0,0,5,0,0,0,2,16,2,0,0,0,0,0,0,0,0,0,0
2yaz,0,23,0,0,0,1,24,0,0,0,7,0,0,0,1,15,3,0,0,5,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0
2yb0,0,23,0,0,0,3,21,0,0,0,7,0,0,0,1,7,0,0,0,6,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0
2ybu,0,48,0,0,0,30,10,0,0,0,4,0,0,0,3,2,0,0,0,13,0,0,0,5,3,0,0,0,1,0,0,0,2,0,0,0
2ydf,0,14,0,0,5,0,7,0,0,0,5,0,0,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2ydo,0,23,0,0,0,19,14,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2ydt,0,15,0,0,0,1,17,0,0,0,4,0,0,0,0,7,0,0,0,13,0,0,0,2,8,0,0,0,1,0,0,0,0,0,0,0
2ydv,0,26,0,0,0,25,13,0,0,0,1,0,0,0,1,3,0,0,0,8,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2ydw,0,19,0,0,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0
2yek,0,32,0,0,0,7,3,0,0,0,1,0,0,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2yel,0,31,0,0,0,9,4,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0
2yfa,0,3,0,0,0,0,20,0,0,0,10,0,0,0,0,14,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2yfe,0,25,0,0,0,0,8,0,0,0,2,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2yfx,0,19,3,6,0,11,1,0,0,0,2,0,1,0,1,0,0,0,0,8,1,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0
2yga,0,15,0,0,0,2,18,0,0,0,5,0,0,0,0,7,0,0,0,11,0,0,0,2,8,0,0,0,2,0,0,0,0,0,0,0
2yge,0,14,0,0,0,4,12,0,0,0,3,0,0,0,2,5,0,0,0,14,0,0,0,3,10,0,0,0,1,0,0,0,0,0,0,0
2ygf,0,20,0,0,0,5,15,0,0,0,6,0,0,0,1,7,0,0,0,14,0,0,0,3,8,0,0,0,2,0,0,0,0,0,0,0
2ygu,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yhd,0,18,0,0,0,1,6,0,0,0,12,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0
2yhw,0,13,0,0,0,1,20,0,0,0,13,0,0,0,1,9,0,0,0,12,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0
2yhy,0,15,0,0,0,1,21,0,0,0,9,0,0,0,1,9,0,0,0,11,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0
2yi0,0,19,3,0,0,10,7,0,3,0,6,1,0,0,3,1,0,1,0,11,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0
2yi5,0,14,2,0,0,9,7,0,2,0,4,1,0,0,3,1,0,0,0,7,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0
2yi7,0,19,3,0,0,11,7,0,3,0,2,1,0,0,3,1,0,0,0,12,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0
2yim,0,23,0,0,0,14,33,0,4,0,8,0,0,0,5,15,2,1,0,13,0,0,0,8,4,0,3,0,0,0,0,0,0,0,0,0
2yiv,0,18,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2yix,0,36,0,0,0,10,4,0,2,0,7,0,0,0,6,1,0,0,0,12,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
2yjq,0,9,0,0,0,3,29,0,0,0,4,0,0,0,0,9,0,0,0,11,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0
2yk1,0,34,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2yki,0,48,0,0,0,11,5,0,0,0,5,0,0,0,1,1,0,0,0,14,0,0,0,6,0,0,0,0,3,0,0,0,1,0,0,0
2yln,0,5,0,0,0,3,10,0,1,0,3,0,0,0,0,5,0,1,0,5,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0
2ymd,0,18,0,0,0,14,6,0,0,0,3,0,0,0,1,1,0,0,0,13,0,0,0,4,2,0,0,0,3,0,0,0,1,0,0,0
2yme,0,28,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
2ynd,0,32,2,0,0,12,4,0,1,0,3,1,0,0,1,1,0,0,0,9,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2yne,0,58,0,0,0,9,5,0,4,0,6,0,0,0,0,0,0,0,0,22,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2ynn,0,5,0,0,0,3,13,0,0,0,9,0,0,0,2,8,0,0,0,5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2ynr,0,28,0,0,0,22,10,0,0,0,13,0,0,0,4,5,0,0,0,28,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0
2yns,0,26,0,0,0,38,8,0,0,0,5,0,0,0,5,2,0,0,0,42,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0
2yof,0,36,3,12,0,10,19,0,2,0,7,1,2,0,2,3,0,2,0,19,1,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0
2yog,0,31,0,5,0,9,20,0,1,0,6,0,1,0,1,5,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2yoh,0,36,0,0,0,12,25,0,0,0,11,0,0,0,1,9,0,0,0,11,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0
2ypi,0,4,0,0,0,0,18,1,0,0,3,0,0,0,0,13,3,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2ypo,0,11,0,0,0,2,9,0,0,0,6,0,0,0,1,6,0,0,0,6,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0
2ypp,0,9,0,0,0,2,13,0,0,0,2,0,0,0,1,5,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2yq6,0,46,0,0,0,8,13,0,0,0,8,0,0,0,3,7,0,0,0,18,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0
2yxj,0,38,2,0,0,6,12,0,2,0,4,1,0,0,1,3,0,2,0,12,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
2yz3,0,28,0,0,0,0,9,0,2,0,9,0,0,0,0,2,0,3,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1
2z1w,0,12,0,0,0,7,9,0,0,0,3,0,0,0,1,2,0,0,0,4,0,0,0,4,1,0,0,0,5,0,0,0,1,1,0,0
2z3h,0,34,0,0,0,6,23,0,0,0,6,0,0,0,0,7,0,0,0,15,0,0,0,5,6,0,0,0,4,0,0,0,2,3,0,0
2z4b,0,15,0,7,0,0,10,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0
2z4o,0,23,0,0,0,1,27,0,0,0,7,0,0,0,0,6,0,0,0,25,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0
2z5s,0,26,0,0,0,4,4,0,0,0,3,0,0,0,1,0,0,0,0,18,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0
2z5t,0,26,0,0,0,4,3,0,0,0,3,0,0,0,1,0,0,0,0,15,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0
2z6w,0,35,0,0,0,3,13,0,0,0,11,0,0,0,0,5,0,0,0,17,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
2z7g,0,18,0,0,0,10,5,0,0,0,8,0,0,0,3,1,0,0,0,9,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0
2z7h,0,12,0,0,0,0,8,0,0,0,4,0,0,0,0,9,3,0,0,4,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0
2z8e,0,13,0,0,0,0,9,0,0,0,3,0,0,0,1,6,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2z92,0,34,0,0,0,0,10,0,0,0,14,0,0,0,0,8,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2z94,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2z9g,0,18,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2za0,0,14,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2za3,0,5,0,0,0,5,31,1,0,0,8,0,0,0,1,14,3,0,0,10,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0
2za5,0,27,0,0,0,3,7,0,0,0,11,0,0,0,0,3,0,0,0,28,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0
2zaz,0,17,0,0,0,6,1,0,1,0,4,0,0,0,1,1,0,0,0,8,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2zb0,0,23,0,0,0,8,9,0,0,0,2,0,0,0,3,2,0,0,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2zb1,0,28,0,0,0,8,4,0,0,0,2,0,0,0,3,1,0,0,0,14,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2zc9,0,38,4,0,0,3,4,0,0,0,7,3,0,0,1,1,0,0,0,17,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2zcq,0,26,0,0,0,0,9,0,0,0,5,0,0,0,0,8,0,1,0,7,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0
2zcr,0,31,0,0,0,0,5,0,0,0,5,0,0,0,0,8,0,2,0,7,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
2zcs,0,23,0,0,0,0,15,2,0,0,1,0,0,0,0,4,1,0,0,5,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0
2zda,0,33,0,0,0,12,5,0,0,0,5,0,0,0,2,1,0,0,0,21,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0
2zdk,0,28,0,0,0,6,2,0,0,0,8,0,0,0,2,2,0,0,0,23,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0
2zdl,0,30,0,0,0,6,2,0,0,0,10,0,0,0,2,1,0,0,0,25,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0
2zdm,0,30,0,0,0,8,2,0,0,0,9,0,0,0,2,1,0,0,0,26,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0
2zdn,0,22,0,0,0,7,3,0,0,0,7,0,0,0,2,2,0,0,0,23,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0
2zfp,0,24,5,0,0,3,4,0,0,0,7,2,0,0,2,1,0,0,0,17,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0
2zfs,0,28,0,0,0,7,2,0,0,0,10,0,0,0,1,1,0,0,0,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
2zft,0,26,0,0,0,8,1,0,0,0,8,0,0,0,1,0,0,0,0,23,0,0,0,11,2,0,0,0,0,0,0,0,1,0,0,0
2zg1,0,5,0,0,0,1,11,0,0,0,2,0,0,0,0,4,0,0,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
2zg3,0,9,0,0,0,2,13,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
2zga,0,14,0,0,0,3,8,0,1,0,4,0,0,0,3,6,0,1,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2zgx,0,25,0,0,0,12,5,0,0,0,5,0,0,0,1,1,0,0,0,18,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,0
2zhd,0,32,0,0,0,15,2,0,0,0,9,0,0,0,3,2,0,0,0,27,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0
2zif,0,21,0,0,0,17,14,0,0,0,4,0,0,0,3,4,0,0,0,16,0,0,0,4,7,0,1,0,0,0,0,0,0,0,0,0
2zit,0,32,0,0,0,17,15,0,0,0,9,0,0,0,8,5,1,0,0,18,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0
2zju,0,24,6,0,0,17,4,0,0,0,1,3,0,0,2,2,0,0,0,9,2,0,0,3,1,0,0,0,1,0,0,0,3,2,0,0
2zjv,0,6,5,0,0,15,9,0,1,0,1,2,0,0,2,2,0,0,0,6,2,0,0,3,0,0,1,0,1,0,0,0,3,1,0,0
2zjw,0,22,0,0,0,0,21,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2zkj,0,8,0,0,0,7,32,1,0,0,3,0,0,0,1,13,5,0,0,6,0,0,0,2,9,1,0,0,0,0,0,0,0,0,0,0
2zm3,3,20,0,0,0,3,13,0,0,1,2,0,0,0,0,1,0,0,1,10,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
2zmd,0,23,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
2zmm,5,27,0,0,0,0,15,0,3,0,6,0,0,0,1,11,0,0,1,4,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
2zn7,4,27,0,0,0,0,12,0,3,0,5,0,0,0,0,11,0,0,1,5,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
2zns,0,14,0,0,0,3,24,0,0,0,5,0,0,0,1,8,0,0,0,8,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0
2znt,0,29,0,0,0,5,33,0,0,0,6,0,0,0,0,9,0,0,0,25,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0
2znu,0,23,0,0,0,2,34,0,0,0,6,0,0,0,0,10,0,0,0,18,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0
2zo3,0,37,0,0,0,10,4,0,0,0,4,0,0,0,2,1,0,0,0,23,0,0,0,11,1,0,0,0,0,0,0,0,1,0,0,0
2zpk,0,34,0,0,0,10,22,0,0,0,15,0,0,0,4,7,0,0,0,21,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0
2zq0,0,12,0,0,0,1,37,0,0,0,6,0,0,0,0,10,0,0,0,18,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0
2zq1,0,31,0,0,0,8,1,0,0,0,8,0,0,0,2,0,0,0,0,21,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0
2zq2,0,32,0,0,0,8,2,0,0,0,8,0,0,0,1,2,0,0,0,25,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0
2zsc,0,23,0,0,0,4,7,0,4,0,4,0,0,0,1,1,0,0,0,9,0,0,0,4,5,0,1,0,0,0,0,0,0,0,0,0
2zwz,0,14,0,0,0,3,17,0,0,0,8,0,0,0,2,7,0,0,0,15,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0
2zx6,0,23,0,0,0,4,14,0,0,0,16,0,0,0,4,7,0,0,0,19,0,0,0,7,4,0,0,0,2,0,0,0,0,0,0,0
2zx7,0,20,0,0,0,4,20,0,0,0,12,0,0,0,4,9,0,0,0,15,0,0,0,8,4,0,0,0,1,0,0,0,0,1,0,0
2zx8,0,27,0,0,0,3,20,0,0,0,28,0,0,0,2,12,0,0,0,25,0,0,0,8,4,0,0,0,0,0,0,0,0,1,0,0
2zx9,0,23,0,0,0,3,15,0,0,0,15,0,0,0,2,9,0,0,0,15,0,0,0,5,4,0,0,0,0,0,0,0,0,1,0,0
2zxa,0,18,0,0,0,3,15,0,0,0,9,0,0,0,2,8,0,0,0,19,0,0,0,6,3,0,0,0,1,0,0,0,0,1,0,0
2zxb,0,7,0,0,0,1,11,0,0,0,2,0,0,0,1,4,0,0,0,10,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0
2zxd,0,14,0,0,0,1,12,0,0,0,8,0,0,0,1,7,0,0,0,9,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
2zxg,0,18,0,0,0,3,9,0,0,0,6,0,0,0,2,5,0,0,0,13,0,0,0,5,7,3,0,0,3,0,0,0,1,0,0,0
2zy1,0,24,0,0,0,1,8,0,0,0,5,0,0,0,0,6,1,0,0,12,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
2zym,0,35,0,0,0,0,43,0,0,0,5,0,0,0,0,12,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0
2zyn,0,41,0,0,0,0,41,0,0,0,6,0,0,0,0,13,0,0,0,10,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0
2zz1,0,10,0,0,0,6,36,1,0,0,7,0,0,0,0,16,4,0,0,7,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0
2zz2,0,9,0,0,0,10,31,1,0,0,6,0,0,0,0,14,4,0,0,11,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0
3a1c,0,14,0,0,0,15,21,1,0,0,4,0,0,0,3,12,2,0,0,14,0,0,0,7,10,3,0,0,0,0,0,0,0,0,0,0
3a1d,0,13,0,0,0,13,16,0,0,0,4,0,0,0,1,9,3,0,0,7,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0
3a1e,0,11,0,0,0,13,24,2,0,0,5,0,0,0,2,13,3,0,0,13,0,0,0,8,11,4,0,0,0,0,0,0,0,0,0,0
3a1s,0,5,0,0,0,9,32,2,0,0,2,0,0,0,0,17,6,0,0,6,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0,0
3a1t,0,7,0,0,0,10,31,2,0,0,2,0,0,0,0,17,4,0,0,5,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,0
3a2c,0,12,0,0,0,11,0,0,0,0,2,0,0,0,3,0,0,0,0,18,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0
3a2o,0,32,0,0,0,2,17,0,3,0,7,0,0,0,0,3,0,1,0,27,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0
3a3y,0,21,0,0,0,0,21,0,0,0,5,0,0,0,0,7,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
3a5y,0,36,0,0,0,31,16,0,0,0,8,0,0,0,5,10,0,3,0,14,0,0,0,12,6,0,0,0,2,0,0,0,0,1,0,0
3a6t,0,11,0,0,0,12,23,0,0,0,6,0,0,0,4,5,0,0,0,5,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0
3a73,0,44,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
3a9i,0,13,0,0,0,5,8,0,0,0,9,0,0,0,2,2,0,0,0,3,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0
3aaq,2,35,0,0,0,18,25,1,0,1,6,0,0,0,1,14,5,0,3,11,0,0,0,3,9,2,0,0,0,0,0,0,0,0,0,0
3aas,0,10,0,0,0,7,4,0,0,0,5,0,0,0,3,2,0,0,0,8,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0
3aau,0,16,0,0,0,13,3,0,0,0,3,0,0,0,3,2,0,0,0,13,0,0,0,9,2,0,0,0,3,0,0,0,0,0,0,0
3acl,0,59,0,0,0,0,7,0,1,0,9,0,0,0,0,1,0,0,0,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3acw,0,27,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3acx,0,53,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ad7,0,8,0,0,0,0,9,0,2,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
3ad8,0,13,0,0,0,2,6,0,0,0,3,0,0,0,0,5,0,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
3ads,0,22,1,0,0,3,9,0,0,0,3,0,0,0,0,4,0,0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0
3adt,0,16,0,0,0,3,8,0,0,0,5,0,0,0,1,5,0,0,0,7,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0
3adu,0,14,0,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0
3adv,0,8,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0
3afk,0,14,0,0,0,0,13,0,0,0,11,0,0,0,0,11,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
3ag9,0,23,0,0,0,23,12,0,0,0,4,0,0,0,3,3,0,0,0,14,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0
3agl,0,36,0,0,0,36,25,0,0,0,6,0,0,0,2,6,0,0,0,23,0,0,0,18,7,0,0,0,0,0,0,0,2,0,0,0
3agm,0,46,0,0,0,46,12,0,0,0,9,0,0,0,3,3,0,0,0,24,0,0,0,26,1,0,0,0,1,0,0,0,0,0,0,0
3ahn,0,40,0,0,0,3,18,0,0,0,9,0,0,0,0,11,1,0,0,21,0,0,0,2,11,4,0,0,1,0,0,0,0,0,0,0
3aho,0,41,0,0,0,3,14,0,0,0,17,0,0,0,0,6,1,0,0,25,0,0,0,4,9,2,0,0,0,0,0,0,0,0,0,0
3ai8,0,16,0,0,0,4,9,0,0,0,12,0,0,0,5,4,0,0,0,7,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
3aid,0,21,0,0,0,2,12,0,0,0,8,0,0,0,0,2,0,0,0,14,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
3aje,0,4,0,0,0,1,14,0,0,0,5,0,0,0,1,7,0,0,0,8,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
3al3,0,39,0,0,0,1,30,1,0,0,17,0,0,0,1,19,4,0,0,17,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0
3alt,0,13,0,0,0,0,10,0,0,0,5,0,0,0,0,6,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
3ama,0,15,0,8,0,17,8,0,0,0,3,0,0,0,1,2,0,0,0,8,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
3amb,0,25,0,0,0,14,2,0,0,0,3,0,0,0,2,0,0,0,0,13,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0
3amv,0,25,2,0,0,0,10,0,0,0,6,2,0,0,0,13,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3anq,0,18,0,0,0,0,10,0,1,0,3,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3ao1,0,15,0,0,0,0,12,0,0,0,2,0,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
3ao2,4,23,0,0,0,4,8,0,0,3,5,0,0,0,1,1,0,0,1,11,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
